,O=C(O)C1CCC(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,CCOC(=O)c1c(C(C(=O)NCc2ccccc2)N(CC(C)C)C(C)=O)c2ccc(Cl)cc2n1C(=O)OC(C)(C)C,CC1(C)CCC2(CC1)NC(C(=O)N[C@H]1CC[C@H](O)CC1)C(c1cccc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21,COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1c(F)c(C)nn1C)C2=O,CCOCC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,CC(C)S(=O)(=O)C[C@@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)C,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncnc4)c32)CC1,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCC(F)(F)F)CC1,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCOCC3=O)cc1)C2c1ccc(Cl)cc1,CC[C@@H](CNS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cn2)N(c2ccc(F)c(Cl)c2)C3=O)c(OC)n1,CNC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,CC(F)(c1ncccc1F)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,CC(C)(C)S(=O)(=O)C[C@H](C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,Cc1cc(Cl)ccc1C1c2c(nn(Cc3cc(=O)[nH]c4ccccc34)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)c(=O)n(C)c1)C2=O,C[C@@H]1CN(C(=O)C2CC2)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@H](C(C)C(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,COC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(F)ccc2NC(=S)C1c1ccc(Cl)cc1,COC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2ccc(C(F)(F)F)cc2NC(=S)C1c1ccc(Cl)cc1,CC(=O)N1CCN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,CCC(CC)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N(C(C)=O)[C@H]3CC[C@@H](N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,CCOC(c1nc2cc(-c3n[nH]c(=O)o3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCCC1,CC[C@@H](c1nc2ccccc2s1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3c2ccc(Cl)c3F)[C@H]1c1cccc(Cl)c1F,CC1CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C2COCCC2O1,CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)NCC2CCC2)C2CC2)C1=O,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1C)N(c1cccc(Cl)c1F)C2=O,COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)cc(NC(C)=O)c1)C2=O,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,CCN1CN([C@H]2CC[C@H](CN(C)c3ccc(N4C(=O)Cc5cc(OC)c(OC(C)C)cc5[C@@H]4c4ccc(Cl)cc4)cn3)CC2)CC1=O,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CN(c2ccccn2)S(C)(=O)=O)C2CC2)C1=O,CN(C)S(=O)(=O)NC[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CCCC2)C2CC2)C1=O,CC[C@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)O,CNc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,COc1ccc(CC(=O)O)cc1-c1cc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,CC[C@@H](CO)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,COCCn1cc(N2C(=O)c3nc(-c4ccccc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2C)cc(Cl)c1=O,COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1OCc1nn[nH]n1)C2=O
O=C(O)C1CCC(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,-,"[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6&R]-&@[#6&R](:,-;@[#6&R](:,-;@[#7&R])-&@[#6&R]):,-;@[#6&R]:,-;@[#7&R]","[#6&!R](=&!@[#8&!R])-&!@[#6]1:,-;@[#6]:,-;@[#6](:,-;@[#6](:,-;@[#7]:,-;@1):,-;@[#6&R]:,-;@[#6&R]):,-;@[#6&R]:&@[#6&R]",[#6]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6]1-&@[#7]-&@[#6]2(-&@[#6]3(-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9&!R])-&!@[#17&!R])-&@[#6](=&!@[#8&!R])-&@[#7]-&@[#6]1:&@[#6]-&@3:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R])-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@2,"[#6&R]:,-;@[#7&R]:,-;@[#6&R](:,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&!R]-&!@[#6&R]:,-;@[#7&R]:,-;@[#6&R](:,-;@[#6&R]:,-;@[#6&R]):,-;@[#6&R]:,-;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R](-,:;@[#7&R]-,:;@[#6&R])-,:;@[#6&R](-,:;@[#6&R])-&!@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]",[#6&!R]-&!@[#6&R](-&@[#7&R]-&@[#6&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,"[#6&R](:,-;@[#6&R]:,-;@[#6&R](:,-;@[#6&R]-,:;@[#6&R]-,:;@[#6&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):,-;@[#6&R]:,-;@[#6&R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R](:,-;@[#6&R]:,-;@[#6&R]-,:;@[#6&R]-&@[#7&R]):,-;@[#7&R]:,-;@[#6&R]-&@[#6&R]-&!@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@[#6&R]","[#6&R]:,-;@[#7&R]:,-;@[#6&R](:,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&!R]-&!@[#6&R]-,:;@[#7&R]-,:;@[#6&R](-,:;@[#6&R]-,:;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R])-,:;@[#6&R]-,:;@[#6&R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#7&R]-,:;@[#6&R](-,:;@[#6&R](-,:;@[#6&R]-,:;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&R](:,-;@[#6&R]:,-;@[#6&R]-,:;@[#6&R]-&@[#7&R]):,-;@[#7&R]:,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1","[#6&R]-,:;@[#7&R]-,:;@[#6&R](-,:;@[#6&R]-,:;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R])-,:;@[#6&R]-,:;@[#6&R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#7&R]-&@[#6&R](=&!@[#8&!R])-&@[#6&R](:,-;@[#6&R]:&@[#6&R]):,-;@[#6&R](:,-;@[#6&R]:,-;@[#6&R])-&@[#7&R]-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1","[#7&R]-&@[#6&R](=&!@[#8&!R])-&@[#6&R](:,-;@[#6&R]:&@[#6&R]):,-;@[#6&R](:,-;@[#6&R]:,-;@[#6&R])-&@[#7&R]-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1","[#6&R]-,:;@[#7&R]-,:;@[#6&R](-,:;@[#6&R]-,:;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R])-,:;@[#6&R]-,:;@[#6&R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R](-,:;@[#6&R]-,:;@[#6&R]-,:;@[#6&R])(-,:;@[#6&R](-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-,:;@[#6&R])-&@[#6&R]-&@[#6&R]","[#6&!R]-&!@[#6&R]:,-;@[#7&R]:,-;@[#6&R](:,-;@[#6&R]:,-;@[#6&R]):,-;@[#6&R]:,-;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#8&!R]=&!@[#6&!R]-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6]1-&@[#7]-&@[#6]-&@[#6]2(-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9&!R])-&!@[#17&!R])-&@[#6](=&!@[#8&!R])-&@[#7]-&@[#6]1:&@[#6]-&@2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R]","[#6&R]-,:;@[#7&R]-,:;@[#6&R](-,:;@[#6&R]-,:;@[#6&R]-&!@[#6&R](:&@[#6&R]):&@[#6&R]:&@[#6&R](:&@[#6&R])-&!@[#17&!R])-,:;@[#6&R]-,:;@[#6&R]",[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6]1-&@[#7]-&@[#6]-&@[#6]2(-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9&!R])-&!@[#17&!R])-&@[#6](=&!@[#8&!R])-&@[#7]-&@[#6]1:&@[#6]-&@2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R](-&@[#6&R]-&@[#6&R](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R])-&@[#6&R])-,:;@[#6&R]-&@[#7&R]","[#7&R]:,-;@[#6&R](:,-;@[#6&R](:,-;@[#6&R]:,-;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&R]:,-;@[#7&R]:,-;@[#6&R](:,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#7&R]:,-;@[#6&R](:,-;@[#6&R](:,-;@[#6&R]:,-;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#7&R]:,-;@[#6&R](:,-;@[#6&R](:,-;@[#6&R]:,-;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&R](-,:;@[#6&R]-,:;@[#6&R]-,:;@[#6&R])(-,:;@[#6&R](-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-,:;@[#6&R])-&@[#6&R]-&@[#6&R]",[#6&R](-&@[#7&R]-&@[#6&R]-&@[#6&R])-&@[#6&R](-&@[#6&R])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R](-&@[#6&R]-&@[#6&R](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R])-&@[#6&R])-,:;@[#6&R]-&@[#7&R]",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#7&R]:,-;@[#6&R](:,-;@[#6&R](:,-;@[#6&R]:,-;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]","[#6&R](:,-;@[#6&R]:,-;@[#6&R]-,:;@[#6&R]-&@[#7&R]):,-;@[#7&R]:,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1",[#7&R](-&@[#6&R]-&@[#6&R]-&@[#6&R])-&@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17&!R],"[#6&R]-&@[#6&R](:,-;@[#7&R]:,-;@[#6&R]):,-;@[#6&R]-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1","[#7&R]-,:;@[#6&R](-,:;@[#6&R](-,:;@[#6&R]-,:;@[#7&R])-&@[#6&R]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&@[#6&R]"
